Cust Name,Sales,Profit,State
Katherine Murray,342.864,38.5722,Texas
Katherine Murray,16.74,-14.229,Texas
Katherine Murray,981.372,-140.196,Texas
Bradley Talbott,31.84,10.5072,California
Katrina Bavinger,12.96,6.2208,California
Katrina Bavinger,43.176,15.1116,California
Dianna Wilson,58.34,28.0032,Kentucky
Dianna Wilson,539.97,134.9925,Kentucky
Jasper Cacioppo,3.928,1.3257,New York
Tom Prescott,252.784,-417.0936,Texas
Tom Prescott,127.984,15.998,Texas
Tom Prescott,3.984,-2.6892,Texas
Tom Prescott,12.992,-32.48,Texas
Daniel Byrd,61,25.62,Kentucky
Daniel Byrd,671.93,188.1404,Kentucky
Brosina Hoffman,447.86,219.4514,Delaware
Brosina Hoffman,479.95,129.5865,Delaware
Brosina Hoffman,166.44,79.8912,Delaware
Tamara Dahlen,31.68,2.772,Illinois
Tamara Dahlen,10.368,3.6288,Illinois
Tamara Dahlen,12.032,2.256,Illinois
Tamara Dahlen,5.768,-13.5548,Illinois
Cynthia Voltz,33.12,11.592,Texas
Cynthia Voltz,220.2656,-42.1096,Texas
Christine Sundaresam,10.776,3.5022,New York
Christine Sundaresam,242.352,9.0882,New York
Jason Gross,695.16,34.758,Rhode Island
Jason Gross,220.98,50.8254,Rhode Island
Julie Prescott,12.957,-9.5018,Ohio
Erin Creighton,25.68,11.556,New York
Ken Heidel,15.712,5.6956,Texas
Frank Gastineau,298.464,26.1156,Illinois
Andrew Allen,21.93,10.0878,Missouri
Andrew Allen,242.94,4.8588,Missouri
Andrew Allen,7.64,3.7436,Missouri
Andrew Allen,51.84,25.4016,Missouri
Andrew Allen,265.17,47.7306,Missouri
Maxwell Schwartz,837.6,62.82,Washington
Maxwell Schwartz,135.9,63.873,Washington
Maxwell Schwartz,34.68,16.9932,Washington
Maxwell Schwartz,532.704,-39.9528,Washington
Maxwell Schwartz,43.1,11.206,Washington
Maxwell Schwartz,15.88,0.1588,Washington
Jim Epp,1123.92,-182.637,Florida
Jim Epp,249.584,31.198,Florida
Jim Epp,48.672,7.3008,Florida
Jim Epp,60.768,7.596,Florida
Jim Epp,78.6,-62.88,Florida
Jim Epp,3.768,-3.14,Florida
Jim Epp,1036.624,51.8312,Florida
Jim Epp,563.808,21.1428,Florida
Eugene Barchas,258.528,-47.3968,Pennsylvania
Becky Pak,49.12,23.0864,New York
Chad Cunningham,44.46,14.6718,California
Chad Cunningham,241.568,18.1176,California
Chad Cunningham,395,39.5,California
Chad Cunningham,627.168,70.5564,California
Jennifer Patt,13.28,6.3744,New York
Jennifer Patt,12.672,4.4352,New York
Lindsay Shagiari,30.56,-45.84,Texas
Lindsay Shagiari,77.952,-15.5904,Texas
Lindsay Shagiari,67.992,8.499,Texas
Lindsay Shagiari,12.224,4.4312,Texas
Lindsay Shagiari,44.784,-0.5598,Texas
Lindsay Shagiari,22.848,-17.7072,Texas
John Lucas,206.43,90.8292,New York
Craig Yedwab,210.392,-336.6272,Texas
Raymond Buch,119.96,35.988,Ohio
Raymond Buch,10.608,0.9282,Ohio
Anthony Rawles,347.802,-24.843,Texas
Cari Sayre,963.136,108.3528,Washington
Cari Sayre,88.776,7.7679,Washington
Anthony Rawles,32.4,10.368,California
Ross DeVincentis,32.4,15.552,New York
Keith Herrera,31.05,14.904,Washington
Natalie Fritzler,2025.36,607.608,Ohio
Natalie Fritzler,1799.994,-2639.9912,Ohio
Natalie Fritzler,101.988,-16.998,Ohio
Natalie Fritzler,262.864,69.0018,Ohio
Suzanne McNair,735.98,331.191,Minnesota
Gary Hansen,93.024,33.7212,Arizona
Eleni McCrary,284.364,-75.8304,New York
Eleni McCrary,26,11.7,New York
Dean Braden,67.64,5.9185,North Carolina
Dean Braden,119.976,-17.9964,North Carolina
Pete Takahito,5.18,-8.029,Texas
Herbert Flentye,15.56,7.3132,California
Herbert Flentye,78.35,36.8245,California
Herbert Flentye,59.52,15.4752,California
Herbert Flentye,38.52,17.334,California
Herbert Flentye,239.984,23.9984,California
Herbert Flentye,19.35,9.4815,California
Katrina Willman,67,32.16,Michigan
Kimberly Carter,390.272,-24.392,Florida
Kimberly Carter,62.192,19.435,Florida
Pete Kriz,23.88,11.2236,South Carolina
Kean Takahito,3.168,-4.752,Illinois
Kean Takahito,528.43,0,Illinois
Kean Takahito,13.392,1.5066,Illinois
Emily Phan,181.86,50.9208,Michigan
Arthur Prichep,180.588,-240.784,Colorado
Arthur Prichep,47.984,0.5998,Colorado
Shahid Hopkins,18.76,9.0048,New York
Suzanne McNair,20.94,6.0726,New York
Suzanne McNair,58.68,18.1908,New York
Suzanne McNair,254.9,68.823,New York
Brian Moss,9.64,4.4344,Maryland
Brian Moss,826.62,355.4466,Maryland
Brian Moss,1633.14,473.6106,Maryland
Brian Moss,544.38,157.8702,Maryland
Tamara Chand,26.046,-44.2782,Texas
Tamara Chand,74.352,26.9526,Texas
Ken Black,69.93,32.1678,Massachusetts
Justin Ellison,3.75,1.8,California
Justin Ellison,20.928,7.5864,California
Daniel Raglin,12.672,-3.168,Illinois
Rob Williams,65.99,17.1574,New York
Michelle Lonsdale,6.37,-9.555,Texas
Jack Lebron,3.648,-6.0192,Texas
Jack Lebron,31.104,10.8864,Texas
Corinna Mitchell,23.34,0.2334,Mississippi
Fred Hopkins,29.97,14.0859,New York
Eric Hoffmann,3.366,-2.244,Arizona
Toby Braunhardt,95.968,9.5968,North Carolina
Aaron Hawkins,18.704,2.338,Pennsylvania
Ted Trevino,149.232,3.7308,Ohio
Ted Trevino,15.936,5.7768,Ohio
Ruben Dartt,601.536,60.1536,California
Ruben Dartt,10.99,4.2861,California
Ruben Dartt,39.88,11.1664,California
Ruben Dartt,62.24,28.008,California
Ruben Dartt,53.2,14.896,California
Ruben Dartt,39.84,18.3264,California
Laura Armstrong,349.95,118.983,California
Laura Armstrong,377.928,141.723,California
Sally Hughsby,13.392,5.022,Texas
Sally Hughsby,11.228,-18.5262,Texas
Sarah Foster,207.24,58.0272,Indiana
Tiffany House,1.504,0.1692,Pennsylvania
Tiffany House,34.848,6.534,Pennsylvania
Vivek Gonzalez,75.18,35.3346,California
Naresj Patel,149.97,52.4895,California
Frank Hawley,931.176,314.2719,New York
Frank Hawley,430.88,124.9552,New York
Jennifer Patt,94.85,45.528,New Jersey
Jennifer Patt,51.12,23.004,New Jersey
Jennifer Patt,90,32.4,New Jersey
Erin Smith,9.408,3.4104,Arizona
Erin Smith,4.672,1.46,Arizona
Erin Smith,318.4,107.46,Arizona
Erin Smith,12.768,4.6284,Arizona
Erin Smith,15.36,-3.264,Arizona
Erin Smith,230.376,20.1579,Arizona
Erin Smith,7.16,-0.0895,Arizona
Ken Lonsdale,375.34,18.767,New York
Bradley Nguyen,114.9,39.066,New York
Natalie DeCherney,26.046,-44.2782,Texas
Natalie DeCherney,2.896,-4.7784,Texas
Natalie DeCherney,32.544,-7.7292,Texas
Jack Lebron,3.984,1.3944,California
Roy Collins,181.797,-15.5826,Connecticut
Cindy Chapman,44.94,12.5832,New York
Cindy Chapman,45.576,15.9516,New York
David Wiener,318.43,-77.333,Texas
David Wiener,122.92,46.095,Texas
David Wiener,7.068,-2.8272,Texas
Cyma Kinney,56.45,14.677,Virginia
Emily Grady,13.468,-22.8956,Illinois
Sarah Jordon,219.8,24.7275,Texas
Sarah Jordon,317.058,-18.1176,Texas
Ben Peterman,49.08,4.908,Washington
Ben Peterman,324.9,38.988,Washington
Ben Peterman,18.24,5.2896,Washington
Sanjit Jacobs,113.888,9.9652,Washington
Sanjit Jacobs,105.584,7.9188,Washington
Matt Collister,24.85,11.6795,Michigan
Bruce Geld,60.312,5.2773,Pennsylvania
Matt Abelman,7.056,2.205,Illinois
Matt Abelman,27.184,2.0388,Illinois
Chris Cortes,107.984,9.4486,Washington
Chris Cortes,19.296,6.03,Washington
Ruben Ausman,4.608,1.6704,Florida
Damala Kotsonis,79.974,-29.3238,Tennessee
Damala Kotsonis,2.946,-2.0622,Tennessee
Laurel Beltran,3.136,-4.704,Illinois
Candace McMahon,20.736,7.2576,Texas
Thomas Seio,99.98,7.9984,California
Thomas Seio,733.95,352.296,California
Thomas Seio,241.44,72.432,California
Randy Ferguson,10.08,3.528,Florida
Jill Fjeld,281.904,10.5714,Pennsylvania
Jill Fjeld,201.432,67.9833,Pennsylvania
Evan Henry,135.98,33.995,Alabama
Evan Henry,44.95,12.586,Alabama
Victoria Wilson,2.97,1.3068,South Dakota
Victoria Wilson,6.54,2.6814,South Dakota
Kean Nguyen,7.92,3.4848,California
Sarah Jordon,203.92,22.941,California
Penelope Sewall,3359.952,1049.985,California
Kalyca Meade,18.24,9.12,Kansas
Kalyca Meade,27.78,9.1674,Kansas
Greg Maxwell,22.96,7.5768,Virginia
Greg Maxwell,28.99,8.4071,Virginia
Greg Maxwell,12.96,6.3504,Virginia
Greg Maxwell,22.96,6.6584,Virginia
Greg Maxwell,4164.05,83.281,Virginia
Kean Takahito,47.984,13.1956,North Carolina
Kean Takahito,4.624,1.6762,North Carolina
Maya Herman,15.24,5.1816,New York
Art Foster,63.924,-46.8776,Ohio
Julie Prescott,6.56,1.9024,Oklahoma
Julie Prescott,13.11,3.4086,Oklahoma
Rob Dowd,494.376,49.4376,California
Rob Dowd,29.2,9.855,California
Rob Dowd,248.85,27.3735,California
Rob Dowd,36.24,15.2208,California
Jason Fortune-,11.68,3.504,Michigan
Clytie Kelty,11.91,0.1191,California
Clytie Kelty,3.48,1.1136,California
Keith Herrera,30.96,-52.632,Texas
Corinna Mitchell,1704.89,767.2005,New York
Emily Burns,19.194,-12.796,Arizona
Emily Burns,121.792,13.7016,Arizona
Mitch Willingham,1919.976,215.9973,California
Carlos Soltero,50.997,-40.7976,Pennsylvania
Carlos Soltero,76.792,-16.3183,Pennsylvania
Carlos Soltero,539.964,-107.9928,Pennsylvania
Carlos Soltero,60.312,5.2773,Pennsylvania
Carlos Soltero,1.944,-1.4256,Pennsylvania
Stefania Perrino,12.984,4.7067,Texas
Stefania Perrino,217.584,19.0386,Texas
Stefania Perrino,328.776,28.7679,Texas
Stefania Perrino,2.286,-3.6576,Texas
Stefania Perrino,47.984,14.3952,Texas
Grant Thornton,25.344,8.8704,New York
Luke Weiss,232.4,78.435,New York
Aaron Hawkins,86.45,38.038,Mississippi
Thea Hendricks,603.92,45.294,California
Thea Hendricks,81.98,40.1702,California
Hunter Glantz,271.764,48.3136,New York
Hunter Glantz,14.376,4.8519,New York
Edward Becker,341.96,-427.45,Texas
Steven Cartwright,181.35,48.9645,California
Steven Cartwright,8.64,4.2336,California
Tony Sayre,43.512,3.8073,Tennessee
Tony Sayre,662.88,74.574,Tennessee
Tony Sayre,25.92,9.072,Tennessee
Tracy Hopkins,68.94,20.682,New York
Tracy Hopkins,128.82,50.2398,New York
Karen Daniels,896.99,-1480.0335,Texas
Karen Daniels,1.234,-1.9744,Texas
Karen Daniels,67.56,6.756,Texas
Karen Daniels,21.72,7.8735,Texas
Karen Daniels,262.336,95.0968,Texas
Karen Daniels,148.48,16.704,Texas
Karen Daniels,241.176,15.0735,Texas
Gary Mitchum,227.976,28.497,Illinois
Gary Mitchum,52.68,19.755,Illinois
Gary Mitchum,2.032,-1.3208,Illinois
Patrick Ryan,17.12,4.9648,California
Patrick Ryan,431.968,37.7972,California
Patrick Ryan,129.92,10.3936,California
Patrick Ryan,568.728,28.4364,California
Patrick Ryan,117.144,42.4647,California
Patrick Ryan,203.52,54.9504,California
Patrick Ryan,51.75,24.84,California
Ted Butterfield,122.97,60.2553,Massachusetts
Ted Butterfield,244.615,20.967,Massachusetts
Ted Butterfield,59.97,28.7856,Massachusetts
Ted Butterfield,81.54,36.693,Massachusetts
Ted Butterfield,11.68,5.256,Massachusetts
Ted Butterfield,29,13.92,Massachusetts
Odella Nelson,50.8,13.208,California
Alan Haines,16.03,-25.648,Illinois
Neoma Murray,15.712,5.6956,Washington
Andrew Roberts,89.97,18.8937,New York
Brian Moss,435.999,20.5176,California
Brian Moss,83.984,31.494,California
Christine Abelman,359.98,93.5948,Connecticut
Christine Abelman,70.56,-4.032,Connecticut
Christine Abelman,20.88,9.6048,Connecticut
Christine Abelman,3.81,1.8288,Connecticut
Nicole Fjeld,73.008,26.4654,Illinois
Art Ferguson,3.208,-5.2932,Illinois
Art Ferguson,26.176,-3.272,Illinois
Tracy Collins,30.44,14.3068,New York
Tracy Collins,35.28,11.9952,New York
Dean percer,19.44,9.3312,Massachusetts
Dean percer,37.88,18.94,Massachusetts
Mark Cousins,9.552,-3.8208,Texas
Liz Carlisle,290.666,3.4196,California
Brian Moss,10.368,3.6288,Texas
Brian Moss,14.352,4.485,Texas
Natalie Webber,141.96,41.1684,Nevada
Natalie Webber,66.048,23.1168,Nevada
Toby Braunhardt,1287.45,244.6155,Oklahoma
Bruce Stewart,25.824,9.0384,California
Bruce Stewart,160.96,48.288,California
Sean O'Donnell,28.44,11.376,New York
Sean O'Donnell,364.41,8.098,New York
Sean O'Donnell,39.96,10.3896,New York
Sean O'Donnell,361.764,68.3332,New York
Cindy Schnelling,111.672,6.9795,Texas
Philisse Overcash,13.776,-22.0416,Texas
Philisse Overcash,10.272,3.21,Texas
Tamara Dahlen,24.048,7.2144,Pennsylvania
Stefania Perrino,2.896,0.9774,Florida
Maribeth Schnelling,17.94,8.7906,New York
Maribeth Schnelling,384.174,29.8802,New York
Maribeth Schnelling,1799.75,539.925,New York
Dean percer,580.672,65.3256,North Carolina
Dean percer,18.936,5.9175,North Carolina
Dean percer,222.384,16.6788,North Carolina
Dean percer,50.454,-33.636,North Carolina
Dean percer,154.764,-36.1116,North Carolina
Duane Benoit,6.848,2.14,Texas
Matthew Grinstein,1091.168,68.198,Washington
Matthew Grinstein,219.168,-43.8336,Washington
Evan Henry,6.928,-11.0848,Texas
Carl Ludwig,40.032,15.012,Pennsylvania
Karen Ferguson,443.92,13.3176,Indiana
Karen Ferguson,169.99,78.1954,Indiana
Karen Ferguson,25.92,12.4416,Indiana
Dave Hallsten,36.99,9.9873,Kentucky
Dave Hallsten,629.1,301.968,Kentucky
Dave Hallsten,193.95,9.6975,Kentucky
Dave Hallsten,5.46,1.4742,Kentucky
Laura Armstrong,22.288,-8.9152,Illinois
Henia Zydlo,65.424,-52.3392,Texas
Charlotte Melton,77.88,3.894,California
Laurel Beltran,281.372,-12.0588,Ohio
Laurel Beltran,281.372,-12.0588,Ohio
Laurel Beltran,7.488,-5.2416,Ohio
Laurel Beltran,22.336,7.8176,Ohio
Jeremy Farry,10.368,3.6288,Ohio
Greg Maxwell,65.79,30.2634,California
Greg Maxwell,271.984,88.3948,California
Greg Maxwell,11.76,3.1752,California
Greg Maxwell,77.52,37.9848,California
Greg Maxwell,48.64,15.808,California
Sonia Sunley,1.81,0.6516,Wisconsin
Sonia Sunley,8.26,3.8822,Wisconsin
Tony Chapman,43.56,3.267,Colorado
Tony Chapman,5.84,0.73,Colorado
Chuck Clark,271.764,60.392,New York
Clay Ludtke,262.24,78.672,California
Clay Ludtke,182.72,84.0512,California
Clay Ludtke,131.6,7.896,California
Clay Ludtke,22.72,7.384,California
Clay Ludtke,558.4,41.88,California
Deanra Eno,15.24,6.858,Iowa
Deanra Eno,1408.1,394.268,Iowa
Sam Zeldin,32.896,11.1024,Ohio
Sam Zeldin,215.148,-103.9882,Ohio
Sam Zeldin,30.96,11.223,Ohio
Luke Foster,29.79,8.6391,California
Luke Foster,128.9,15.468,California
Luke Foster,60.12,28.8576,California
Alan Barnes,24.816,8.3754,Washington
Alan Barnes,14.976,5.4288,Washington
Neoma Murray,15.08,-22.62,Illinois
Neoma Murray,24.288,-12.7512,Illinois
Ryan Akin,16.192,-8.5008,Texas
Ryan Akin,251.006,-68.1302,Texas
Ryan Akin,54.192,4.0644,Texas
Phillina Ober,4.304,1.5602,California
Kelly Andreada,108.92,49.014,New York
Justin Deggeller,16.74,8.37,New York
Justin Deggeller,2504.74,626.185,New York
Jack O'Briant,84.784,-16.9568,Pennsylvania
Laurel Elliston,29.9,5.083,Delaware
Anna Häberlin,70.88,33.3136,New York
Kristina Nunn,3.76,1.0904,Alabama
Tim Brockman,27.264,8.8608,California
Dennis Pardue,56.65,24.3595,California
Dennis Pardue,14.97,4.1916,California
Dennis Pardue,4.02,1.9698,California
Kristina Nunn,471.92,29.495,North Carolina
Shui Tom,58.72,27.0112,Georgia
Emily Burns,5.16,0.8385,Tennessee
Alan Hwang,16.496,5.5674,Tennessee
Adam Shillingsburg,71.976,19.7934,Pennsylvania
Adam Shillingsburg,22.512,2.2512,Pennsylvania
Adam Shillingsburg,3.444,-2.7552,Pennsylvania
Adam Shillingsburg,538.194,-412.6154,Pennsylvania
Adam Shillingsburg,47.984,14.3952,Pennsylvania
Elizabeth Moffitt,492.768,55.4364,Texas
Kelly Andreada,286.79,74.5654,New Jersey
Heather Jas,5.08,1.651,Florida
Natalie DeCherney,47.992,7.1988,Florida
Edward Hooks,61.96,16.1096,Massachusetts
Edward Hooks,361.96,83.2508,Massachusetts
Edward Hooks,278.82,125.469,Massachusetts
Michael Chen,133.38,58.6872,Mississippi
Mark Hamilton,47.952,16.1838,North Carolina
Carl Ludwig,16.74,4.3524,California
Sylvia Foulston,10.848,3.5256,Ohio
Sylvia Foulston,18.544,3.0134,Ohio
Emily Phan,180.98,47.0548,Michigan
Emily Phan,99.98,42.9914,Michigan
Rob Williams,34.95,15.378,Kansas
Rob Williams,152,69.92,Kansas
Shirley Jackson,92.52,18.504,New Mexico
Stefania Perrino,8.56,2.4824,California
Stefania Perrino,45.36,21.7728,California
Stefania Perrino,1421.664,-195.4788,California
Pauline Johnson,8.96,2.7776,Alabama
Corey Catlett,579.95,168.1855,Virginia
Corey Catlett,29.12,12.5216,Virginia
Corey Catlett,1202.94,300.735,Virginia
Muhammed Yedwab,7.92,3.564,Delaware
Dean Braden,36.192,2.7144,North Carolina
Michael Grace,147.184,-29.4368,Florida
Rob Haberlin,408.422,-5.8346,Illinois
Rob Haberlin,382.116,-92.7996,Illinois
Rob Haberlin,68.6,6.0025,Illinois
Rob Haberlin,435.504,48.9942,Illinois
Rob Haberlin,11.168,3.7692,Illinois
Karen Bern,72,12.96,Minnesota
Karen Bern,655.9,275.478,Minnesota
Karen Bern,603.92,181.176,Minnesota
Cathy Armstrong,513.024,12.8256,California
Cathy Armstrong,487.92,136.6176,California
Cathy Armstrong,15.24,5.334,California
Joe Kamberova,209.97,71.3898,Alabama
Joe Kamberova,62.94,30.2112,Alabama
Joe Kamberova,25.92,7.776,Alabama
Russell D'Ascenzo,10.368,3.6288,Texas
Russell D'Ascenzo,95.736,20.3439,Texas
Julie Kriz,900.08,117.0104,New York
Sam Craven,201.584,20.1584,Texas
Sam Craven,3.392,-5.088,Texas
Sam Craven,193.0656,-19.8744,Texas
Sam Craven,15.552,5.4432,Texas
Sam Craven,11.648,4.0768,Texas
Sam Craven,418.8,-97.72,Texas
Sam Craven,509.488,-127.372,Texas
Helen Wasserman,825.174,-117.882,Illinois
Helen Wasserman,17.76,5.55,Illinois
Helen Wasserman,6.912,0.864,Illinois
Stuart Calhoun,66.3,8.619,Mississippi
Helen Andreada,30.816,9.63,North Carolina
Helen Andreada,44.784,4.4784,North Carolina
Helen Andreada,569.536,64.0728,North Carolina
Michael Grace,796.425,-525.6405,Illinois
Dario Medina,12.832,4.3308,California
Denise Monton,40.46,19.8254,Iowa
Denise Monton,404.94,109.3338,Iowa
Marina Lichtenstein,116,29,California
George Ashbrook,657.552,49.3164,Texas
Stephanie Ulpright,599.97,257.9871,Mississippi
Stephanie Ulpright,38.97,0.7794,Mississippi
Stephanie Ulpright,45.84,22.0032,Mississippi
Bill Donatelli,38.24,-9.56,California
Denny Blanton,87.168,10.896,Florida
Roy Phan,21.4,6.206,Indiana
Edward Hooks,54.9,15.372,New York
John Lee,287.968,97.1892,California
John Lee,13.12,3.8048,California
John Lee,10.75,3.5475,California
John Lee,11.62,3.6022,California
Fred McMath,40.74,0.4074,New York
Sean Braxton,83.25,14.985,Kentucky
Sean Braxton,9.45,4.536,Kentucky
Sean Braxton,20.65,9.499,Kentucky
Sean Braxton,45.36,21.7728,Kentucky
Seth Vernon,5.352,1.6056,Ohio
Seth Vernon,99.372,-7.098,Ohio
Seth Vernon,2.672,0.3674,Ohio
Michael Moore,28.672,10.3936,Texas
Michael Moore,29.312,-74.7456,Texas
Ross DeVincentis,105.98,4.2392,Kentucky
Ross DeVincentis,35.06,10.518,Kentucky
Ross DeVincentis,33.94,9.1638,Kentucky
Ross DeVincentis,30,14.4,Kentucky
Maria Etezadi,45.528,15.9348,Illinois
Maria Etezadi,844.116,-36.1764,Illinois
Maria Etezadi,812.736,60.9552,Illinois
Frank Hawley,7.476,-5.9808,Pennsylvania
Patrick O'Donnell,330.4,85.904,California
Patrick O'Donnell,604.752,37.797,California
Clay Cheatham,45.36,21.7728,California
Clay Cheatham,10.128,3.6714,California
Tony Sayre,21.792,7.6272,California
Tony Sayre,439.8,145.134,California
Maribeth Dona,8.256,0.6192,Ohio
Maribeth Dona,25.56,-20.448,Ohio
Maribeth Dona,4.368,-3.0576,Ohio
Maribeth Dona,11.52,3.744,Ohio
Guy Thornton,12.96,6.2208,California
Guy Thornton,3.96,0.0792,California
Robert Dilbeck,1577.94,757.4112,Missouri
Daniel Byrd,15.008,-12.0064,Texas
Jim Kriz,59.98,26.3912,Washington
Jim Kriz,2395.2,209.58,Washington
Jim Kriz,1687.8,742.632,Washington
Jim Kriz,7.992,2.6973,Washington
Fred Chung,5.184,1.8144,Texas
Joni Wasserman,11.68,5.4896,New York
Joni Wasserman,104.8,26.2,New York
Dan Campbell,14.496,4.8924,Florida
Frank Merwin,4.784,1.5548,California
Frank Merwin,4.73,2.3177,California
Meg Tillman,7.89,0.3156,Mississippi
Meg Tillman,65.5,32.095,Mississippi
Meg Tillman,2430.08,388.8128,Mississippi
Dave Kipp,104.85,50.328,Nebraska
Keith Dawkins,3.9,1.521,Michigan
Keith Dawkins,801.96,200.49,Michigan
Keith Dawkins,191.96,32.6332,Michigan
Keith Dawkins,2.61,1.2006,Michigan
Aleksandra Gannaway,5.96,1.6688,California
Mick Hernandez,1169.694,-253.4337,Ohio
Amy Cox,1665.62,33.3124,Louisiana
Frank Merwin,2.88,1.4112,Kentucky
Frank Merwin,1443.96,375.4296,Kentucky
Ralph Arnett,2.92,0.365,Texas
James Galang,465.18,120.9468,New York
Nick Zandusky,22.428,-17.9424,Ohio
Nick Zandusky,37.52,3.752,Ohio
Kalyca Meade,2.624,0.4264,Pennsylvania
Logan Currie,15.552,5.4432,Pennsylvania
Logan Currie,64.704,-4.8528,Pennsylvania
Logan Currie,17.472,5.0232,Pennsylvania
Logan Currie,135.516,-31.6204,Pennsylvania
Nora Preis,431.928,64.7892,Colorado
Randy Bradley,12.448,3.89,Pennsylvania
Randy Bradley,657.93,-93.99,Pennsylvania
Tracy Hopkins,277.4,133.152,Maryland
Tracy Hopkins,25.16,8.5544,Maryland
Tracy Hopkins,91.92,31.2528,Maryland
Clytie Kelty,29.34,13.4964,New York
Shui Tom,139.44,47.061,New York
George Bell,6.912,2.5056,Ohio
George Bell,27.096,2.0322,Ohio
George Bell,177.568,-37.7332,Ohio
Nick Crebassa,58.416,16.7946,Texas
Alejandro Ballentine,16.448,5.5512,Pennsylvania
Alejandro Ballentine,36.784,10.5754,Pennsylvania
Stewart Carmichael,718.116,-71.8116,Texas
Stewart Carmichael,31.776,8.7384,Texas
Jasper Cacioppo,9.555,-7.3255,Pennsylvania
Ralph Arnett,487.984,152.495,California
Ralph Arnett,5.56,1.7375,California
Ralph Arnett,217.85,65.355,California
Sally Hughsby,40.776,4.5873,Tennessee
Sally Hughsby,63.936,5.5944,Tennessee
John Castell,142.4,52.688,Georgia
John Castell,7.16,3.4368,Georgia
Becky Castell,681.408,42.588,California
Becky Castell,3.52,1.0208,California
Becky Castell,5.58,1.395,California
Becky Castell,36.32,10.896,California
Joseph Holt,2060.744,643.9825,Washington
Corey Catlett,52.272,9.801,Ohio
Corey Catlett,213.136,23.9778,Ohio
Darren Budd,69.52,19.4656,California
Darren Budd,763.44,45.8064,California
Paul Prost,9.216,3.3408,Ohio
Paul Prost,41.958,-9.7902,Ohio
Paul Prost,89.568,32.4684,Ohio
Paul Prost,22.248,7.5087,Ohio
Paul Prost,334.88,29.302,Ohio
Paul Prost,148.288,29.6576,Ohio
